-0.000873334	3.4952e-05	3.86048e-05	-1.54502e-06	7.9661e-05	-3.18814e-06	0.163631	0.0770345	0	0	0	0	
-0.00117962	4.72102e-05	3.7649e-05	-1.50676e-06	7.76866e-05	-3.10912e-06	0.173003	0.0772584	0	0	0	0	
-0.00117962	4.72102e-05	3.66932e-05	-1.46851e-06	7.57121e-05	-3.0301e-06	0.183239	0.0774723	0	0	0	0	
-0.00117962	4.72102e-05	3.57374e-05	-1.43026e-06	7.37377e-05	-2.95108e-06	0.194476	0.0776761	0	0	0	0	
-0.00117962	4.72102e-05	3.47816e-05	-1.39201e-06	7.17632e-05	-2.87206e-06	0.206879	0.0778697	0	0	0	0	
-0.00177488	7.10332e-05	3.33881e-05	-1.33624e-06	6.88866e-05	-2.75694e-06	0.220653	0.0780531	0	0	0	0	
-0.00177488	7.10332e-05	3.19945e-05	-1.28046e-06	6.601e-05	-2.64181e-06	0.236055	0.0782263	0	0	0	0	
-0.00177488	7.10332e-05	3.0601e-05	-1.22469e-06	6.31334e-05	-2.52668e-06	0.253411	0.0783892	0	0	0	0	
-0.00177488	7.10332e-05	2.92074e-05	-1.16892e-06	6.02568e-05	-2.41156e-06	0.273137	0.0785417	0	0	0	0	
-0.00315018	0.000126074	2.74456e-05	-1.09841e-06	5.66212e-05	-2.26606e-06	0.29578	0.0786839	0	0	0	0	
-0.00315018	0.000126074	2.56837e-05	-1.0279e-06	5.29857e-05	-2.12056e-06	0.322069	0.0788157	0	0	0	0	
-0.00315018	0.000126074	2.39219e-05	-9.57387e-07	4.93501e-05	-1.97506e-06	0.352998	0.0789371	0	0	0	0	
-0.00315018	0.000126074	2.21601e-05	-8.86875e-07	4.57146e-05	-1.82956e-06	0.389956	0.079048	0	0	0	0	
-0.00665397	0.000266301	2.01186e-05	-8.05173e-07	4.15028e-05	-1.661e-06	0.434954	0.0791484	0	0	0	0	
-0.00665397	0.000266301	1.80771e-05	-7.2347e-07	3.7291e-05	-1.49244e-06	0.491007	0.0792384	0	0	0	0	
-0.00665397	0.000266301	1.60356e-05	-6.41768e-07	3.30792e-05	-1.32387e-06	0.562849	0.0793178	0	0	0	0	
-0.00665397	0.000266301	1.39942e-05	-5.60065e-07	2.88674e-05	-1.15531e-06	0.658377	0.0793866	0	0	0	0	
-0.0335802	0.00134392	1.17763e-05	-4.71302e-07	2.4292e-05	-9.722e-07	0.791799	0.0794449	0	0	0	0	
-0.0335802	0.00134392	9.55836e-06	-3.82538e-07	1.97167e-05	-7.89089e-07	0.991537	0.0794926	0	0	0	0	
-0.0335802	0.00134392	7.34046e-06	-2.93775e-07	1.51413e-05	-6.05977e-07	1.3239	0.0795297	0	0	0	0	
-0.0335802	0.00134392	5.12256e-06	-2.05012e-07	1.0566e-05	-4.22865e-07	1.98785	0.0795563	0	0	0	0	
0.0774419	-0.00309933	2.8406e-06	-1.13685e-07	5.85862e-06	-2.3447e-07	3.97808	0.0795722	0	0	0	0	
0.0774419	-0.00309933	5.58647e-07	-2.23578e-08	1.15125e-06	-4.60747e-08	inf	-nan	0	0	0	0	
0.0774419	-0.00309933	-1.72331e-06	6.89692e-08	-3.55612e-06	1.42321e-07	3.97808	0.0795722	0	0	0	0	
0.0774419	-0.00309933	-4.00527e-06	1.60296e-07	-8.26349e-06	3.30716e-07	1.98785	0.0795563	0	0	0	0	
-0.03358	0.00134392	-6.23563e-06	2.49558e-07	-1.28646e-05	5.14858e-07	1.3239	0.0795297	0	0	0	0	
-0.03358	0.00134392	-8.466e-06	3.38821e-07	-1.74657e-05	6.99001e-07	0.991537	0.0794926	0	0	0	0	
-0.03358	0.00134392	-1.06964e-05	4.28083e-07	-2.20668e-05	8.83143e-07	0.791799	0.0794449	0	0	0	0	
-0.03358	0.00134392	-1.29267e-05	5.17345e-07	-2.66679e-05	1.06729e-06	0.658377	0.0793866	0	0	0	0	
-0.00665382	0.000266295	-1.49926e-05	6.00025e-07	-3.09302e-05	1.23787e-06	0.562849	0.0793178	0	0	0	0	
-0.00665382	0.000266295	-1.70585e-05	6.82705e-07	-3.51924e-05	1.40845e-06	0.491007	0.0792384	0	0	0	0	
-0.00665382	0.000266295	-1.91244e-05	7.65384e-07	-3.94547e-05	1.57903e-06	0.434954	0.0791484	0	0	0	0	
-0.00665382	0.000266295	-2.11903e-05	8.48064e-07	-4.3717e-05	1.74961e-06	0.389956	0.079048	0	0	0	0	
-0.0031503	0.000126079	-2.29875e-05	9.19991e-07	-4.74256e-05	1.89804e-06	0.352998	0.0789371	0	0	0	0	
-0.0031503	0.000126079	-2.47847e-05	9.91918e-07	-5.11343e-05	2.04647e-06	0.322069	0.0788157	0	0	0	0	
-0.0031503	0.000126079	-2.65819e-05	1.06384e-06	-5.4843e-05	2.19489e-06	0.29578	0.0786839	0	0	0	0	
-0.0031503	0.000126079	-2.83791e-05	1.13577e-06	-5.85517e-05	2.34332e-06	0.273137	0.0785417	0	0	0	0	
-0.00177568	7.10651e-05	-2.98176e-05	1.19334e-06	-6.15212e-05	2.46216e-06	0.253411	0.0783892	0	0	0	0	
-0.00177568	7.10651e-05	-3.1256e-05	1.25091e-06	-6.44906e-05	2.581e-06	0.236055	0.0782263	0	0	0	0	
-0.00177568	7.10651e-05	-3.26944e-05	1.30847e-06	-6.74601e-05	2.69984e-06	0.220653	0.0780531	0	0	0	0	
-0.00177568	7.10651e-05	-3.41328e-05	1.36604e-06	-7.04295e-05	2.81868e-06	0.206879	0.0778697	0	0	0	0	
-0.00118161	4.72895e-05	-3.51411e-05	1.4064e-06	-7.25127e-05	2.90206e-06	0.194476	0.0776761	0	0	0	0	
-0.00118161	4.72895e-05	-3.61494e-05	1.44675e-06	-7.45959e-05	2.98543e-06	0.183239	0.0774723	0	0	0	0	
-0.00118161	4.72895e-05	-3.71578e-05	1.4871e-06	-7.66791e-05	3.0688e-06	0.173003	0.0772584	0	0	0	0	
-0.00118161	4.72895e-05	-3.81661e-05	1.52746e-06	-7.87622e-05	3.15217e-06	0.163631	0.0770345	0	0	0	0	
-0.000877093	3.51024e-05	-3.86954e-05	1.54864e-06	-7.98584e-05	3.19604e-06	0.155012	0.0768006	0	0	0	0	
-0.000877093	3.51024e-05	-3.92247e-05	1.56983e-06	-8.09546e-05	3.23991e-06	0.147052	0.0765567	0	0	0	0	
-0.000877093	3.51024e-05	-3.97541e-05	1.59101e-06	-8.20508e-05	3.28378e-06	0.139672	0.0763029	0	0	0	0	
-0.000877093	3.51024e-05	-4.02834e-05	1.6122e-06	-8.3147e-05	3.32765e-06	0.132805	0.0760394	0	0	0	0	
-0.000714345	2.85891e-05	-4.03099e-05	1.61326e-06	-8.32069e-05	3.33005e-06	0.126397	0.075766	0	0	0	0	
-0.000714345	2.85891e-05	-4.03364e-05	1.61432e-06	-8.32668e-05	3.33245e-06	0.120397	0.075483	0	0	0	0	
-0.000714345	2.85891e-05	-4.03629e-05	1.61538e-06	-8.33267e-05	3.33484e-06	0.114765	0.0751903	0	0	0	0	
-0.000714345	2.85891e-05	-4.03894e-05	1.61644e-06	-8.33865e-05	3.33724e-06	0.109464	0.074888	0	0	0	0	
-0.000630682	2.52407e-05	-3.99154e-05	1.59747e-06	-8.24148e-05	3.29835e-06	0.104462	0.0745763	0	0	0	0	
-0.000630682	2.52407e-05	-3.94414e-05	1.5785e-06	-8.1443e-05	3.25946e-06	0.0997324	0.0742552	0	0	0	0	
-0.000630682	2.52407e-05	-3.89674e-05	1.55953e-06	-8.04712e-05	3.22057e-06	0.0952509	0.0739247	0	0	0	0	
-0.000630682	2.52407e-05	-3.84933e-05	1.54056e-06	-7.94995e-05	3.18168e-06	0.090996	0.0735849	0	0	0	0	
-0.000596076	2.38557e-05	-3.75472e-05	1.50269e-06	-7.75543e-05	3.10383e-06	0.0869489	0.073236	0	0	0	0	
-0.000596076	2.38557e-05	-3.6601e-05	1.46482e-06	-7.56091e-05	3.02598e-06	0.0830928	0.072878	0	0	0	0	
-0.000596076	2.38557e-05	-3.56548e-05	1.42695e-06	-7.3664e-05	2.94813e-06	0.0794128	0.072511	0	0	0	0	
-0.000596076	2.38557e-05	-3.47087e-05	1.38909e-06	-7.17188e-05	2.87028e-06	0.0758955	0.072135	0	0	0	0	
-0.000594258	2.3783e-05	-3.33433e-05	1.33444e-06	-6.89091e-05	2.75784e-06	0.0725291	0.0717503	0	0	0	0	
-0.000594258	2.3783e-05	-3.19779e-05	1.2798e-06	-6.60994e-05	2.64539e-06	0.0693027	0.0713567	0	0	0	0	
-0.000594258	2.3783e-05	-3.06125e-05	1.22515e-06	-6.32897e-05	2.53294e-06	0.0662066	0.0709546	0	0	0	0	
-0.000594258	2.3783e-05	-2.92471e-05	1.17051e-06	-6.048e-05	2.42049e-06	0.0632321	0.0705438	0	0	0	0	
-0.000615962	2.46516e-05	-2.75373e-05	1.10208e-06	-5.69596e-05	2.2796e-06	0.0603713	0.0701246	0	0	0	0	
-0.000615962	2.46516e-05	-2.58274e-05	1.03365e-06	-5.34392e-05	2.13871e-06	0.0576169	0.0696971	0	0	0	0	
-0.000615962	2.46516e-05	-2.41176e-05	9.65218e-07	-4.99187e-05	1.99782e-06	0.0549624	0.0692613	0	0	0	0	
-0.000615962	2.46516e-05	-2.24077e-05	8.96788e-07	-4.63983e-05	1.85692e-06	0.0524018	0.0688174	0	0	0	0	
-0.000656246	2.62638e-05	-2.04462e-05	8.18283e-07	-4.23581e-05	1.69523e-06	0.0499296	0.0683654	0	0	0	0	
-0.000656246	2.62638e-05	-1.84846e-05	7.39778e-07	-3.83178e-05	1.53353e-06	0.0475409	0.0679054	0	0	0	0	
-0.000656246	2.62638e-05	-1.6523e-05	6.61273e-07	-3.42776e-05	1.37184e-06	0.0452311	0.0674376	0	0	0	0	
