-8.47361e-06	3.39125e-07	1.11639e-05	-4.46793e-07	2.62297e-06	-1.04975e-07	0.00877492	0.0555814	0	0	0	0	
6.08979e-06	-2.43722e-07	2.92414e-05	-1.17028e-06	3.06194e-06	-1.22543e-07	0.0105544	0.0564398	0	0	0	0	
2.06532e-05	-8.26569e-07	4.7319e-05	-1.89377e-06	3.90361e-06	-1.56228e-07	0.0123993	0.0572879	0	0	0	0	
3.52166e-05	-1.40942e-06	6.53965e-05	-2.61726e-06	5.14799e-06	-2.06029e-07	0.0143127	0.0581252	0	0	0	0	
4.978e-05	-1.99226e-06	8.34741e-05	-3.34075e-06	6.79506e-06	-2.71947e-07	0.0162975	0.0589515	0	0	0	0	
6.40893e-05	-2.56494e-06	9.46325e-05	-3.78732e-06	8.51695e-06	-3.4086e-07	0.0183573	0.0597663	0	0	0	0	
7.41589e-05	-2.96794e-06	0.000108302	-4.33439e-06	1.04577e-05	-4.18532e-07	0.0204956	0.0605692	0	0	0	0	
8.42284e-05	-3.37094e-06	0.000121971	-4.88146e-06	1.26173e-05	-5.04963e-07	0.0227166	0.0613599	0	0	0	0	
9.4298e-05	-3.77393e-06	0.000135641	-5.42853e-06	1.49959e-05	-6.00154e-07	0.0250248	0.062138	0	0	0	0	
0.000111285	-4.45377e-06	0.000134658	-5.38918e-06	1.7328e-05	-6.93491e-07	0.027425	0.0629031	0	0	0	0	
0.000115569	-4.62522e-06	0.000143141	-5.72871e-06	1.98188e-05	-7.93175e-07	0.0299228	0.0636549	0	0	0	0	
0.000119853	-4.79667e-06	0.000151625	-6.06825e-06	2.24682e-05	-8.99208e-07	0.0325242	0.064393	0	0	0	0	
0.000124137	-4.96812e-06	0.000160109	-6.40779e-06	2.52762e-05	-1.01159e-06	0.0352357	0.0651172	0	0	0	0	
0.00014521	-5.8115e-06	0.00014359	-5.74667e-06	2.78381e-05	-1.11412e-06	0.0380649	0.0658269	0	0	0	0	
0.000142544	-5.70481e-06	0.000146594	-5.86688e-06	3.05062e-05	-1.2209e-06	0.0410199	0.066522	0	0	0	0	
0.000139878	-5.59811e-06	0.000149597	-5.98708e-06	3.32802e-05	-1.33192e-06	0.04411	0.067202	0	0	0	0	
0.000137212	-5.49142e-06	0.000152601	-6.10728e-06	3.61604e-05	-1.44719e-06	0.0473456	0.0678668	0	0	0	0	
0.000160857	-6.43771e-06	0.000119363	-4.77705e-06	3.85773e-05	-1.54392e-06	0.0507383	0.0685158	0	0	0	0	
0.000150009	-6.00358e-06	0.000116968	-4.68123e-06	4.10476e-05	-1.64278e-06	0.0543012	0.0691489	0	0	0	0	
0.000139162	-5.56945e-06	0.000114574	-4.58541e-06	4.35712e-05	-1.74378e-06	0.058049	0.0697658	0	0	0	0	
0.000128314	-5.13532e-06	0.00011218	-4.48959e-06	4.61481e-05	-1.84691e-06	0.0619988	0.0703661	0	0	0	0	
0.000150124	-6.00816e-06	6.23318e-05	-2.4946e-06	4.80559e-05	-1.92326e-06	0.0661696	0.0709496	0	0	0	0	
0.000129545	-5.18458e-06	5.47189e-05	-2.18993e-06	4.99668e-05	-1.99974e-06	0.0705836	0.071516	0	0	0	0	
0.000108967	-4.36101e-06	4.7106e-05	-1.88525e-06	5.1881e-05	-2.07635e-06	0.0752659	0.072065	0	0	0	0	
8.83886e-05	-3.53743e-06	3.94931e-05	-1.58057e-06	5.37983e-05	-2.15308e-06	0.0802459	0.0725964	0	0	0	0	
0.000101544	-4.06394e-06	-2.78304e-05	1.11381e-06	5.48779e-05	-2.19629e-06	0.0855576	0.0731098	0	0	0	0	
6.87811e-05	-2.75271e-06	-4.10389e-05	1.64243e-06	5.59172e-05	-2.23788e-06	0.0912406	0.0736052	0	0	0	0	
3.60178e-05	-1.44148e-06	-5.42475e-05	2.17106e-06	5.69161e-05	-2.27786e-06	0.0973416	0.0740822	0	0	0	0	
3.25452e-06	-1.3025e-07	-6.7456e-05	2.69968e-06	5.78748e-05	-2.31623e-06	0.103916	0.0745406	0	0	0	0	
-9.14647e-07	3.66054e-08	-0.0001596	6.38741e-06	5.78879e-05	-2.31675e-06	0.111029	0.0749802	0	0	0	0	
-5.11898e-05	2.04868e-06	-0.000181219	7.25261e-06	5.78276e-05	-2.31434e-06	0.11876	0.0754007	0	0	0	0	
-0.000101465	4.06076e-06	-0.000202837	8.11781e-06	5.76936e-05	-2.30898e-06	0.127206	0.0758021	0	0	0	0	
-0.00015174	6.07284e-06	-0.000224455	8.983e-06	5.74861e-05	-2.30067e-06	0.136482	0.076184	0	0	0	0	
-0.000183723	7.35283e-06	-0.00037223	1.48971e-05	5.63047e-05	-2.25339e-06	0.146733	0.0765463	0	0	0	0	
-0.000268367	1.07404e-05	-0.000415431	1.66261e-05	5.50296e-05	-2.20236e-06	0.158142	0.0768889	0	0	0	0	
-0.000353011	1.4128e-05	-0.000458631	1.8355e-05	5.36607e-05	-2.14757e-06	0.170937	0.0772115	0	0	0	0	
-0.000437654	1.75155e-05	-0.000501832	2.0084e-05	5.21981e-05	-2.08904e-06	0.185413	0.0775141	0	0	0	0	
-0.000510788	2.04424e-05	-0.00083275	3.33278e-05	4.98234e-05	-1.994e-06	0.201956	0.0777964	0	0	0	0	
